timestamp,count_active_player
2023-11-21 10:01:20,2768
2023-11-21 11:01:47,3084
2023-11-21 12:00:51,3963
2023-11-21 13:01:14,5262
2023-11-21 14:01:05,6113
2023-11-21 15:00:39,5677
2023-11-21 16:01:58,4222
2023-11-21 17:01:44,3060
2023-11-21 18:01:13,2477
2023-11-21 19:02:32,2166
2023-11-21 20:02:28,2261
2023-11-21 21:02:14,2198
2023-11-21 22:02:11,2094
2023-11-21 23:02:13,1970
2023-11-22 00:02:22,1948
2023-11-22 01:01:57,2317
2023-11-22 02:01:58,2667
2023-11-22 03:03:51,3160
2023-11-22 04:02:43,3112
2023-11-22 05:02:00,3434
2023-11-22 06:02:21,3031
2023-11-22 07:02:18,2695
2023-11-22 08:01:37,2603
2023-11-22 09:01:03,2534
2023-11-22 10:01:20,2547
2023-11-22 11:01:14,2840
2023-11-22 12:00:53,3845
2023-11-22 13:01:29,5186
2023-11-22 14:01:32,6161
2023-11-22 15:01:43,5699
2023-11-22 16:01:28,4406
2023-11-22 17:01:11,3062
2023-11-22 18:01:53,2645
2023-11-22 19:01:18,2379
2023-11-22 20:01:47,2448
2023-11-22 21:01:33,2403
2023-11-22 22:01:47,2119
2023-11-22 23:02:13,1946
2023-11-23 00:02:06,1868
2023-11-23 01:01:18,2123
2023-11-23 02:02:20,2577
2023-11-23 03:01:22,3129
2023-11-23 04:02:20,3471
2023-11-23 05:02:18,3866
2023-11-23 06:01:59,3510
2023-11-23 07:02:05,3052
2023-11-23 08:02:17,2890
2023-11-23 09:02:21,2753
2023-11-23 10:01:38,2619
2023-11-23 11:01:02,2829
2023-11-23 12:01:08,3772
2023-11-23 13:01:23,5137
2023-11-23 14:02:11,6186
2023-11-23 15:01:52,5591
2023-11-23 16:02:46,4238
2023-11-23 17:01:30,3055
2023-11-23 18:02:56,2660
2023-11-23 19:02:19,2422
2023-11-23 20:01:14,2284
2023-11-23 21:01:10,2233
2023-11-23 22:02:09,2078
2023-11-23 23:01:37,1859
2023-11-24 00:02:07,1694
2023-11-24 01:02:45,1858
2023-11-24 02:01:38,2287
2023-11-24 03:01:20,2840
2023-11-24 04:02:31,3040
2023-11-24 05:02:55,3298
2023-11-24 06:02:30,3077
2023-11-24 07:02:27,2899
2023-11-24 08:02:13,2735
2023-11-24 09:02:25,2664
2023-11-24 10:02:21,2525
2023-11-24 11:01:39,2972
2023-11-24 12:01:31,3717
2023-11-24 13:01:44,5141
2023-11-24 14:02:11,6356
2023-11-24 15:02:12,6278
2023-11-24 16:01:12,5197
2023-11-24 17:02:04,3847
2023-11-24 18:01:50,3209
2023-11-24 19:02:23,2790
2023-11-24 20:02:43,2630
2023-11-24 21:01:51,2678
2023-11-24 22:02:22,2553
2023-11-24 23:02:27,2502
2023-11-25 00:02:22,2397
2023-11-25 01:02:12,2513
2023-11-25 02:02:07,2876
2023-11-25 03:01:55,3572
2023-11-25 04:01:25,4107
2023-11-25 05:02:27,4349
2023-11-25 06:02:22,4346
2023-11-25 07:02:20,4325
2023-11-25 08:02:16,4168
2023-11-25 09:02:15,3923
2023-11-25 10:02:19,3545
2023-11-25 11:02:20,3830
2023-11-25 12:02:08,4635
2023-11-25 13:02:21,5890
2023-11-25 14:01:48,6785
2023-11-25 15:01:31,6634
2023-11-25 16:02:15,5453
2023-11-25 17:02:09,4111
2023-11-25 18:01:49,3354
2023-11-25 19:02:22,2857
2023-11-25 20:02:01,2836
2023-11-25 21:01:19,2780
2023-11-25 22:02:38,2725
2023-11-25 23:02:49,2536
2023-11-26 00:02:08,2407
2023-11-26 01:02:05,2481
2023-11-26 02:02:11,3097
2023-11-26 03:02:08,3747
2023-11-26 04:01:49,4164
2023-11-26 05:03:51,4529
2023-11-26 06:02:20,4662
2023-11-26 07:02:24,4570
2023-11-26 08:02:16,4485
2023-11-26 09:02:06,4397
2023-11-26 10:01:38,3860
2023-11-26 11:01:28,3815
2023-11-26 12:02:15,4732
2023-11-26 13:02:33,5815
2023-11-26 14:01:55,6279
2023-11-26 15:02:12,5709
2023-11-26 16:02:22,4339
2023-11-26 17:01:21,3186
2023-11-26 18:02:18,2902
2023-11-26 19:02:18,2668
2023-11-26 20:02:17,2704
2023-11-26 21:01:23,2684
2023-11-26 22:01:47,2483
2023-11-26 23:02:05,2242
2023-11-27 00:02:00,2220
2023-11-27 01:02:22,2527
2023-11-27 02:02:27,2845
2023-11-27 03:06:45,3018
2023-11-27 04:04:15,2939
2023-11-27 05:00:40,3100
2023-11-27 06:04:09,2711
2023-11-27 07:04:08,2308
2023-11-27 08:04:00,2277
2023-11-27 09:03:41,2346
2023-11-27 10:03:25,2383
2023-11-27 11:03:03,2732
2023-11-27 12:02:03,3629
2023-11-27 13:02:11,4977
2023-11-27 14:01:39,5620
2023-11-27 15:02:11,5171
2023-11-27 16:02:11,3917
2023-11-27 17:02:04,2799
2023-11-27 18:01:13,2228
2023-11-27 19:03:06,2111
2023-11-27 20:01:51,1981
2023-11-27 21:02:23,1945
2023-11-27 22:02:58,1779
2023-11-27 23:02:53,1688
2023-11-28 00:02:24,1691
2023-11-28 01:02:16,1900
2023-11-28 02:02:47,2376
2023-11-28 03:02:01,2703
2023-11-28 04:02:24,2773
2023-11-28 05:03:38,2878
2023-11-28 06:03:44,2614
2023-11-28 07:04:04,2323
2023-11-28 08:03:55,2194
2023-11-28 09:04:07,2141
2023-11-28 10:04:42,2345
2023-11-28 11:03:00,2614
2023-11-28 12:01:55,3456
2023-11-28 13:02:06,4607
2023-11-28 14:01:30,5554
2023-11-28 15:02:08,4992
2023-11-28 16:02:10,3629
2023-11-28 17:02:10,2639
2023-11-28 18:01:56,2260
2023-11-28 19:02:19,2011
2023-11-28 20:01:56,1934
2023-11-28 21:02:26,1852
2023-11-28 22:01:39,1715
2023-11-28 23:02:52,1667
2023-10-30 00:00:00,17145
2023-11-29 00:02:16,1524
2023-11-29 01:02:00,1820
2023-11-29 02:02:02,2278
2023-11-29 03:01:39,2769
2023-11-29 04:04:06,3077
